open_time,close,volume
2023-05-15,1.656,5360033.4
2023-05-16,1.656,4435609.5
2023-05-17,1.699,5351734.7
2023-05-18,1.656,4321671.0
2023-05-19,1.666,3498192.9
2023-05-20,1.661,2255733.9
2023-05-21,1.609,2818102.2
2023-05-22,1.612,4053226.7
2023-05-23,1.644,3994336.5
2023-05-24,1.571,5814024.1
2023-05-25,1.563,5357911.4
2023-05-26,1.578,4915421.1
2023-05-27,1.631,2774391.0
2023-05-28,1.667,4305958.2
2023-05-29,1.626,4337105.4
2023-05-30,1.609,3929641.7
2023-05-31,1.566,5082297.4
2023-06-01,1.547,3742832.5
2023-06-02,1.614,5490478.6
2023-06-03,1.617,3046082.3
2023-06-04,1.617,2860843.2
2023-06-05,1.498,11766431.4
2023-06-06,1.533,7988036.8
2023-06-07,1.414,6995854.8
2023-06-08,1.415,6065333.2
2023-06-09,1.385,4836413.6
2023-06-10,1.203,20848472.0
2023-06-11,1.209,7094100.2
2023-06-12,1.198,6876392.2
2023-06-13,1.199,8398827.7
2023-06-14,1.177,8682845.1
2023-06-15,1.196,7403941.1
2023-06-16,1.214,5258916.6
2023-06-17,1.258,6543498.9
2023-06-18,1.236,5411156.0
2023-06-19,1.242,5493135.0
2023-06-20,1.298,6636377.6
2023-06-21,1.339,11869671.2
2023-06-22,1.324,9397960.8
2023-06-23,1.382,7528195.2
2023-06-24,1.412,8571240.0
2023-06-25,1.4,6575713.0
2023-06-26,1.486,43775816.1
2023-06-27,1.476,11091012.4
2023-06-28,1.363,10080423.2
2023-06-29,1.35,8823306.1
2023-06-30,1.385,18139787.6
2023-07-01,1.485,9181005.4
2023-07-02,1.467,7153954.0
2023-07-03,1.456,9063341.7
2023-07-04,1.399,6231733.7
2023-07-05,1.355,7671474.5
2023-07-06,1.311,7324684.6
2023-07-07,1.331,6928430.4
2023-07-08,1.383,8284334.7
2023-07-09,1.327,5650496.7
2023-07-10,1.332,5108028.5
2023-07-11,1.33,4755069.2
2023-07-12,1.329,5643855.3
2023-07-13,1.464,12005085.6
2023-07-14,1.499,24009191.0
2023-07-15,1.491,5639099.8
2023-07-16,1.446,5478129.3
2023-07-17,1.501,8293806.4
2023-07-18,1.47,6951023.1
2023-07-19,1.466,5788193.1
2023-07-20,1.53,13091695.6
2023-07-21,1.48,5048963.1
2023-07-22,1.444,3651560.9
2023-07-23,1.455,3535798.7
