open_time,close,volume
2023-05-18,7.03,3186321.96
2023-05-19,7.01,979443.02
2023-05-20,7.05,447277.68
2023-05-21,6.82,595083.2
2023-05-22,6.89,714971.02
2023-05-23,6.92,645048.18
2023-05-24,6.65,974663.87
2023-05-25,6.91,2517680.84
2023-05-26,6.86,727705.87
2023-05-27,7.0,481479.53
2023-05-28,7.16,912993.74
2023-05-29,7.18,1053970.9
2023-05-30,7.07,700210.5
2023-05-31,6.85,637047.58
2023-06-01,6.97,1046060.29
2023-06-02,7.13,1053710.78
2023-06-03,7.16,953122.25
2023-06-04,7.23,882734.48
2023-06-05,6.58,3522734.63
2023-06-06,6.77,1351074.33
2023-06-07,6.28,1484078.23
2023-06-08,6.25,979906.34
2023-06-09,6.02,1059092.36
2023-06-10,4.99,4708958.4
2023-06-11,4.96,1253585.83
2023-06-12,4.92,1280181.86
2023-06-13,4.91,1593688.89
2023-06-14,4.71,1539231.95
2023-06-15,4.78,1093539.59
2023-06-16,4.83,936755.45
2023-06-17,4.92,1101886.98
2023-06-18,4.85,861460.83
2023-06-19,4.99,921322.88
2023-06-20,5.23,1044903.49
2023-06-21,5.49,1659179.66
2023-06-22,5.36,1408217.92
2023-06-23,5.67,2174228.49
2023-06-24,5.9,4296082.6
2023-06-25,5.87,2083220.38
2023-06-26,5.79,1512523.44
2023-06-27,5.9,1490050.87
2023-06-28,5.53,952950.18
2023-06-29,5.64,556473.68
2023-06-30,5.95,1812015.52
2023-07-01,6.5,3799475.37
2023-07-02,6.28,1528241.94
2023-07-03,6.32,1257116.84
2023-07-04,6.15,774487.49
2023-07-05,5.96,868818.71
2023-07-06,5.8,1223357.5
2023-07-07,5.96,487212.13
2023-07-08,5.87,700976.48
2023-07-09,5.79,395083.31
2023-07-10,5.79,699645.82
2023-07-11,5.92,502714.16
2023-07-12,6.0,730810.94
2023-07-13,6.69,2638354.16
2023-07-14,6.39,2569511.63
2023-07-15,6.33,617807.99
2023-07-16,6.19,647003.79
2023-07-17,6.34,1469390.5
2023-07-18,6.29,799789.25
2023-07-19,6.39,838101.34
2023-07-20,6.48,806295.5
2023-07-21,6.48,597210.1
2023-07-22,6.37,645867.94
2023-07-23,6.49,646116.16
2023-07-24,6.15,806588.73
2023-07-25,6.04,915262.68
2023-07-26,6.08,517068.34
2023-07-27,6.05,457470.21
2023-07-28,6.12,369063.11
2023-07-29,6.22,497007.33
2023-07-30,6.1,1417712.94
2023-07-31,6.0,530823.92
2023-08-01,6.08,2735176.47
2023-08-02,5.92,741936.07
2023-08-03,5.79,568933.16
2023-08-04,5.73,688481.58
2023-08-05,5.85,430464.88
2023-08-06,5.81,616904.89
2023-08-07,5.8,606098.05
2023-08-08,5.95,706197.95
2023-08-09,5.95,370161.56
2023-08-10,5.94,417640.2
2023-08-11,5.99,442336.3
2023-08-12,6.06,406173.01
2023-08-13,5.87,596223.17
2023-08-14,5.85,349295.17
2023-08-15,5.58,991768.04
