open_time,close,volume
2025-12-27 11:00:00,122.99,31583.751
2025-12-27 12:00:00,122.89,23413.828
2025-12-27 13:00:00,123.0,39170.128
2025-12-27 14:00:00,123.33,24686.751
2025-12-27 15:00:00,123.31,41184.886
2025-12-27 16:00:00,122.97,41362.133
2025-12-27 17:00:00,123.38,89372.775
2025-12-27 18:00:00,123.22,43468.3
2025-12-27 19:00:00,123.28,27777.749
2025-12-27 20:00:00,123.59,85884.048
2025-12-27 21:00:00,124.55,108600.632
2025-12-27 22:00:00,123.91,119901.754
2025-12-27 23:00:00,124.73,83316.48
2025-12-28 00:00:00,124.38,52007.2
2025-12-28 01:00:00,123.98,59759.427
2025-12-28 02:00:00,124.22,43172.703
2025-12-28 03:00:00,124.13,33317.814
2025-12-28 04:00:00,124.1,23922.35
2025-12-28 05:00:00,123.78,35443.599
2025-12-28 06:00:00,124.11,30007.095
2025-12-28 07:00:00,124.23,43250.853
2025-12-28 08:00:00,124.28,55644.183
2025-12-28 09:00:00,124.08,39324.703
2025-12-28 10:00:00,124.52,68337.501
2025-12-28 11:00:00,124.65,47339.01
2025-12-28 12:00:00,124.42,39070.627
2025-12-28 13:00:00,124.63,60035.758
2025-12-28 14:00:00,124.56,64849.175
2025-12-28 15:00:00,124.44,82373.837
2025-12-28 16:00:00,124.3,70536.779
2025-12-28 17:00:00,124.46,38039.766
2025-12-28 18:00:00,123.14,266982.692
2025-12-28 19:00:00,123.3,151668.585
2025-12-28 20:00:00,123.43,32381.846
2025-12-28 21:00:00,123.86,125940.733
2025-12-28 22:00:00,124.24,163285.639
2025-12-28 23:00:00,125.27,202268.576
2025-12-29 00:00:00,127.01,380941.766
2025-12-29 01:00:00,128.72,575234.092
2025-12-29 02:00:00,128.73,265044.489
2025-12-29 03:00:00,128.58,349636.739
2025-12-29 04:00:00,128.57,188780.979
2025-12-29 05:00:00,127.72,138116.358
2025-12-29 06:00:00,127.78,94853.89
2025-12-29 07:00:00,127.88,119032.276
2025-12-29 08:00:00,127.9,130710.747
2025-12-29 09:00:00,126.07,230033.385
2025-12-29 10:00:00,125.69,167720.609
2025-12-29 11:00:00,125.08,115690.94
2025-12-29 12:00:00,123.71,380665.788
2025-12-29 13:00:00,123.27,191311.756
2025-12-29 14:00:00,123.45,304561.716
2025-12-29 15:00:00,123.44,85320.439
2025-12-29 16:00:00,123.48,122580.719
2025-12-29 17:00:00,123.9,77258.227
2025-12-29 18:00:00,123.13,79755.991
2025-12-29 19:00:00,123.06,87138.035
2025-12-29 20:00:00,123.34,96413.858
2025-12-29 21:00:00,123.45,31609.448
2025-12-29 22:00:00,123.43,34345.992
2025-12-29 23:00:00,123.28,60836.866
2025-12-30 00:00:00,123.1,38407.421
2025-12-30 01:00:00,123.19,51325.613
2025-12-30 02:00:00,122.99,50964.322
2025-12-30 03:00:00,123.8,71593.015
2025-12-30 04:00:00,123.95,135577.887
2025-12-30 05:00:00,123.42,41703.051
2025-12-30 06:00:00,123.91,35100.585
2025-12-30 07:00:00,124.02,80365.822
2025-12-30 08:00:00,124.81,162877.116
2025-12-30 09:00:00,124.84,84828.712
2025-12-30 10:00:00,124.58,43627.664
2025-12-30 11:00:00,124.3,108012.196
2025-12-30 12:00:00,124.28,83284.086
2025-12-30 13:00:00,124.27,124177.433
2025-12-30 14:00:00,125.03,180905.315
2025-12-30 15:00:00,125.16,173208.59
2025-12-30 16:00:00,125.67,250474.895
2025-12-30 17:00:00,124.71,124562.186
2025-12-30 18:00:00,124.54,167839.315
2025-12-30 19:00:00,124.71,153043.936
2025-12-30 20:00:00,124.03,61687.343
2025-12-30 21:00:00,123.99,104400.793
2025-12-30 22:00:00,124.44,51056.777
2025-12-30 23:00:00,125.01,101607.443
2025-12-31 00:00:00,124.95,117447.451
2025-12-31 01:00:00,125.54,122215.05
2025-12-31 02:00:00,126.01,83863.547
2025-12-31 03:00:00,125.82,62020.678
2025-12-31 04:00:00,125.46,54301.3
2025-12-31 05:00:00,125.64,29055.183
2025-12-31 06:00:00,125.89,57404.102
2025-12-31 07:00:00,125.99,63422.001
2025-12-31 08:00:00,125.57,63080.407
2025-12-31 09:00:00,126.3,51221.997
2025-12-31 10:00:00,126.4,73234.422
2025-12-31 11:00:00,126.73,66739.267
2025-12-31 12:00:00,126.18,43606.797
2025-12-31 13:00:00,126.29,59678.577
2025-12-31 14:00:00,125.79,157292.319
2025-12-31 15:00:00,125.59,223799.356
2025-12-31 16:00:00,124.84,106785.748
2025-12-31 17:00:00,125.04,74452.503
2025-12-31 18:00:00,124.79,76853.628
2025-12-31 19:00:00,124.39,65445.261
2025-12-31 20:00:00,124.19,1058788.321
2025-12-31 21:00:00,124.46,90506.438
2025-12-31 22:00:00,124.86,88871.076
2025-12-31 23:00:00,124.65,51558.229
2026-01-01 00:00:00,125.15,51890.427
2026-01-01 01:00:00,124.99,89320.416
2026-01-01 02:00:00,125.18,53034.168
2026-01-01 03:00:00,125.21,51681.327
2026-01-01 04:00:00,124.96,46321.071
2026-01-01 05:00:00,125.3,30922.782
2026-01-01 06:00:00,124.89,20148.98
2026-01-01 07:00:00,124.24,58996.546
2026-01-01 08:00:00,124.68,67204.307
2026-01-01 09:00:00,125.05,130236.679
2026-01-01 10:00:00,125.05,102698.871
2026-01-01 11:00:00,125.22,43113.12
2026-01-01 12:00:00,125.02,56707.556
2026-01-01 13:00:00,124.73,51727.981
2026-01-01 14:00:00,124.71,127476.025
2026-01-01 15:00:00,124.96,74840.987
2026-01-01 16:00:00,124.45,83420.803
2026-01-01 17:00:00,125.2,195309.961
2026-01-01 18:00:00,125.35,70465.58
2026-01-01 19:00:00,125.76,35341.649
2026-01-01 20:00:00,125.39,53454.868
2026-01-01 21:00:00,125.41,19874.928
2026-01-01 22:00:00,126.08,49625.229
2026-01-01 23:00:00,126.9,169850.717
2026-01-02 00:00:00,126.79,74686.492
2026-01-02 01:00:00,126.18,117222.17
2026-01-02 02:00:00,126.58,65348.775
2026-01-02 03:00:00,127.53,123310.725
2026-01-02 04:00:00,126.98,44989.199
2026-01-02 05:00:00,127.34,35007.511
2026-01-02 06:00:00,127.32,55279.25
2026-01-02 07:00:00,127.13,45062.255
2026-01-02 08:00:00,127.96,69445.744
2026-01-02 09:00:00,129.4,275803.639
2026-01-02 10:00:00,128.94,170117.095
2026-01-02 11:00:00,128.22,110177.807
2026-01-02 12:00:00,128.42,91303.144
2026-01-02 13:00:00,128.37,64831.513
2026-01-02 14:00:00,128.73,263476.222
2026-01-02 15:00:00,128.98,208059.681
2026-01-02 16:00:00,130.92,346163.77
2026-01-02 17:00:00,131.44,189737.838
2026-01-02 18:00:00,130.8,116804.848
2026-01-02 19:00:00,131.63,93264.364
2026-01-02 20:00:00,131.14,93661.784
2026-01-02 21:00:00,131.92,50749.63
2026-01-02 22:00:00,132.64,139843.755
2026-01-02 23:00:00,132.29,79880.161
2026-01-03 00:00:00,132.53,65120.039
2026-01-03 01:00:00,132.64,39194.72
2026-01-03 02:00:00,132.85,100264.947
2026-01-03 03:00:00,132.83,66264.959
2026-01-03 04:00:00,132.37,50009.13
2026-01-03 05:00:00,131.9,73601.026
2026-01-03 06:00:00,131.18,66266.224
2026-01-03 07:00:00,130.1,178441.656
2026-01-03 08:00:00,130.69,76819.741
2026-01-03 09:00:00,131.17,75803.726
2026-01-03 10:00:00,130.96,57389.673
2026-01-03 11:00:00,130.71,43591.87
2026-01-03 12:00:00,130.91,47052.305
2026-01-03 13:00:00,131.29,55206.355
2026-01-03 14:00:00,131.99,61438.627
2026-01-03 15:00:00,131.47,74865.05
2026-01-03 16:00:00,131.78,55959.567
2026-01-03 17:00:00,131.89,27187.871
2026-01-03 18:00:00,131.97,44069.506
2026-01-03 19:00:00,131.78,23508.785
2026-01-03 20:00:00,131.99,39065.219
2026-01-03 21:00:00,132.87,71888.136
2026-01-03 22:00:00,133.43,84528.122
2026-01-03 23:00:00,133.37,43086.245
2026-01-04 00:00:00,134.57,156334.505
2026-01-04 01:00:00,133.96,79064.376
2026-01-04 02:00:00,133.73,61968.019
2026-01-04 03:00:00,134.62,99718.281
2026-01-04 04:00:00,134.3,70514.846
2026-01-04 05:00:00,134.57,29719.635
2026-01-04 06:00:00,133.76,117636.352
2026-01-04 07:00:00,133.8,84514.533
2026-01-04 08:00:00,134.12,85882.019
2026-01-04 09:00:00,134.32,55854.953
2026-01-04 10:00:00,134.7,79656.023
2026-01-04 11:00:00,134.39,41786.198
2026-01-04 12:00:00,134.34,81045.065
2026-01-04 13:00:00,134.52,59178.133
2026-01-04 14:00:00,134.96,79310.873
2026-01-04 15:00:00,134.91,131236.145
2026-01-04 16:00:00,135.11,71149.421
2026-01-04 17:00:00,134.83,55598.271
2026-01-04 18:00:00,134.21,102170.835
2026-01-04 19:00:00,133.56,110680.69
2026-01-04 20:00:00,134.03,31281.258
2026-01-04 21:00:00,133.94,35042.907
2026-01-04 22:00:00,134.16,28429.871
2026-01-04 23:00:00,134.12,61495.904
2026-01-05 00:00:00,135.55,192370.707
2026-01-05 01:00:00,136.75,256690.596
2026-01-05 02:00:00,136.87,127983.224
2026-01-05 03:00:00,136.64,74836.466
2026-01-05 04:00:00,135.69,102719.319
2026-01-05 05:00:00,135.07,62378.048
2026-01-05 06:00:00,135.63,103250.587
2026-01-05 07:00:00,135.45,60463.171
2026-01-05 08:00:00,135.22,85947.101
2026-01-05 09:00:00,135.45,110133.715
2026-01-05 10:00:00,135.8,80563.912
2026-01-05 11:00:00,135.77,66113.496
2026-01-05 12:00:00,135.13,80342.282
2026-01-05 13:00:00,133.81,204636.64
2026-01-05 14:00:00,134.99,276200.464
2026-01-05 15:00:00,136.13,237682.597
2026-01-05 16:00:00,135.4,136963.204
2026-01-05 17:00:00,136.52,174002.666
2026-01-05 18:00:00,137.37,203397.958
2026-01-05 19:00:00,138.23,251113.909
2026-01-05 20:00:00,137.87,214126.265
2026-01-05 21:00:00,138.41,98836.39
2026-01-05 22:00:00,138.8,61748.413
2026-01-05 23:00:00,137.9,65066.354
2026-01-06 00:00:00,137.72,126620.607
2026-01-06 01:00:00,137.58,95407.638
2026-01-06 02:00:00,137.61,64469.316
2026-01-06 03:00:00,138.38,55215.648
2026-01-06 04:00:00,138.45,79499.076
2026-01-06 05:00:00,139.56,158530.236
2026-01-06 06:00:00,139.02,133150.564
2026-01-06 07:00:00,137.61,135865.229
2026-01-06 08:00:00,137.62,86925.446
2026-01-06 09:00:00,137.79,81500.842
2026-01-06 10:00:00,137.74,76434.415
2026-01-06 11:00:00,139.5,171181.225
2026-01-06 12:00:00,139.09,84117.456
2026-01-06 13:00:00,139.1,95082.392
2026-01-06 14:00:00,142.0,648244.591
2026-01-06 15:00:00,141.6,336686.734
2026-01-06 16:00:00,138.92,311241.547
2026-01-06 17:00:00,136.52,318451.56
2026-01-06 18:00:00,137.57,154970.922
2026-01-06 19:00:00,137.53,56972.823
2026-01-06 20:00:00,138.95,115009.652
2026-01-06 21:00:00,140.24,216177.402
2026-01-06 22:00:00,140.03,91267.491
2026-01-06 23:00:00,141.08,78772.305
2026-01-07 00:00:00,139.85,86612.488
2026-01-07 01:00:00,138.91,107125.19
2026-01-07 02:00:00,139.95,120744.729
2026-01-07 03:00:00,139.58,51158.803
2026-01-07 04:00:00,138.78,45514.311
2026-01-07 05:00:00,138.52,80758.31
2026-01-07 06:00:00,138.79,70474.704
2026-01-07 07:00:00,139.39,58162.067
2026-01-07 08:00:00,139.41,73725.198
2026-01-07 09:00:00,136.89,243466.145
2026-01-07 10:00:00,137.57,103091.593
2026-01-07 11:00:00,137.93,55242.726
2026-01-07 12:00:00,137.92,48477.937
2026-01-07 13:00:00,138.13,72559.766
2026-01-07 14:00:00,138.02,180577.066
2026-01-07 15:00:00,135.7,267740.452
2026-01-07 16:00:00,135.7,128986.947
2026-01-07 17:00:00,135.6,78599.63
2026-01-07 18:00:00,135.26,130696.421
2026-01-07 19:00:00,135.76,63710.75
2026-01-07 20:00:00,135.79,50598.477
2026-01-07 21:00:00,136.19,44424.622
2026-01-07 22:00:00,136.5,65380.96
2026-01-07 23:00:00,136.39,93812.886
2026-01-08 00:00:00,136.83,50559.873
2026-01-08 01:00:00,136.82,57996.739
2026-01-08 02:00:00,137.93,176153.474
2026-01-08 03:00:00,136.75,97293.922
2026-01-08 04:00:00,137.65,101238.127
2026-01-08 05:00:00,136.64,67911.072
2026-01-08 06:00:00,134.85,145510.575
2026-01-08 07:00:00,135.9,178654.597
2026-01-08 08:00:00,135.11,67713.592
2026-01-08 09:00:00,134.47,74168.63
2026-01-08 10:00:00,135.1,113503.182
2026-01-08 11:00:00,134.79,68221.89
2026-01-08 12:00:00,134.14,85890.651
2026-01-08 13:00:00,134.46,66373.583
2026-01-08 14:00:00,134.04,302785.642
2026-01-08 15:00:00,136.41,208878.7
2026-01-08 16:00:00,138.19,200574.021
2026-01-08 17:00:00,138.72,178988.651
2026-01-08 18:00:00,138.08,142072.66
2026-01-08 19:00:00,137.53,113751.753
2026-01-08 20:00:00,137.69,132032.944
2026-01-08 21:00:00,139.61,143222.135
2026-01-08 22:00:00,138.87,189954.697
2026-01-08 23:00:00,138.37,149986.725
2026-01-09 00:00:00,139.13,103915.389
2026-01-09 01:00:00,138.29,162596.573
2026-01-09 02:00:00,138.98,113541.932
2026-01-09 03:00:00,140.81,277494.874
2026-01-09 04:00:00,139.76,135037.317
2026-01-09 05:00:00,139.95,69128.256
2026-01-09 06:00:00,140.7,67231.412
2026-01-09 07:00:00,139.54,100116.473
2026-01-09 08:00:00,137.93,291724.205
2026-01-09 09:00:00,138.43,140247.94
2026-01-09 10:00:00,138.72,62350.548
2026-01-09 11:00:00,138.28,126942.872
2026-01-09 12:00:00,137.72,71511.069
2026-01-09 13:00:00,138.64,219601.688
2026-01-09 14:00:00,136.87,241081.187
2026-01-09 15:00:00,138.82,433149.695
2026-01-09 16:00:00,139.95,154716.873
2026-01-09 17:00:00,138.5,219286.104
2026-01-09 18:00:00,136.83,319016.542
2026-01-09 19:00:00,135.81,83723.138
2026-01-09 20:00:00,135.61,196665.748
2026-01-09 21:00:00,136.0,70179.71
2026-01-09 22:00:00,136.17,45662.573
2026-01-09 23:00:00,135.97,73625.878
2026-01-10 00:00:00,135.9,46804.167
2026-01-10 01:00:00,136.47,54354.726
2026-01-10 02:00:00,136.39,53371.958
2026-01-10 03:00:00,136.15,51754.129
2026-01-10 04:00:00,135.86,27102.894
2026-01-10 05:00:00,135.94,25916.619
2026-01-10 06:00:00,135.99,40571.232
2026-01-10 07:00:00,136.09,33870.349
2026-01-10 08:00:00,136.23,23629.925
2026-01-10 09:00:00,136.62,61219.46
2026-01-10 10:00:00,137.01,84107.478
2026-01-10 11:00:00,136.58,34510.738
2026-01-10 12:00:00,136.64,45814.895
2026-01-10 13:00:00,136.35,47479.274
2026-01-10 14:00:00,136.13,47292.253
2026-01-10 15:00:00,136.42,40229.925
2026-01-10 16:00:00,136.41,26141.262
2026-01-10 17:00:00,136.15,28181.495
2026-01-10 18:00:00,136.16,77259.655
2026-01-10 19:00:00,136.22,32073.058
2026-01-10 20:00:00,136.08,24107.533
2026-01-10 21:00:00,135.75,31970.582
2026-01-10 22:00:00,135.56,36910.368
2026-01-10 23:00:00,135.84,26163.029
2026-01-11 00:00:00,136.39,45546.79
2026-01-11 01:00:00,136.3,21840.668
2026-01-11 02:00:00,136.01,36339.984
2026-01-11 03:00:00,136.26,36717.432
2026-01-11 04:00:00,136.2,29898.733
2026-01-11 05:00:00,136.28,31454.389
2026-01-11 06:00:00,136.15,40724.646
2026-01-11 07:00:00,136.2,16515.675
2026-01-11 08:00:00,136.76,59048.204
2026-01-11 09:00:00,136.5,72588.27
2026-01-11 10:00:00,136.57,37319.109
2026-01-11 11:00:00,136.58,28211.375
2026-01-11 12:00:00,137.1,68357.434
2026-01-11 13:00:00,137.24,66430.416
2026-01-11 14:00:00,139.21,129425.141
2026-01-11 15:00:00,138.43,210106.415
2026-01-11 16:00:00,140.04,513335.182
2026-01-11 17:00:00,139.69,111659.454
2026-01-11 18:00:00,140.03,57797.291
2026-01-11 19:00:00,139.43,92805.257
2026-01-11 20:00:00,138.54,182631.953
2026-01-11 21:00:00,138.69,85066.669
2026-01-11 22:00:00,138.23,66771.636
2026-01-11 23:00:00,139.7,169321.083
2026-01-12 00:00:00,141.33,468967.518
2026-01-12 01:00:00,141.05,308958.671
2026-01-12 02:00:00,142.42,183546.831
2026-01-12 03:00:00,142.54,315984.931
2026-01-12 04:00:00,142.75,89250.697
2026-01-12 05:00:00,142.79,68717.116
2026-01-12 06:00:00,142.0,119910.881
2026-01-12 07:00:00,141.41,152578.517
2026-01-12 08:00:00,140.06,201499.226
2026-01-12 09:00:00,139.57,154582.097
2026-01-12 10:00:00,139.26,93262.811
2026-01-12 11:00:00,140.03,75355.253
2026-01-12 12:00:00,139.77,65183.519
2026-01-12 13:00:00,139.77,67382.761
2026-01-12 14:00:00,140.44,206570.596
2026-01-12 15:00:00,142.58,193484.772
2026-01-12 16:00:00,142.97,370806.035
2026-01-12 17:00:00,141.94,199143.308
2026-01-12 18:00:00,141.23,182146.816
2026-01-12 19:00:00,140.99,107825.577
2026-01-12 20:00:00,140.23,91997.558
2026-01-12 21:00:00,138.81,160216.389
2026-01-12 22:00:00,139.17,108863.684
2026-01-12 23:00:00,139.22,173884.527
2026-01-13 00:00:00,139.3,125493.613
2026-01-13 01:00:00,138.88,162597.996
2026-01-13 02:00:00,138.38,165662.265
2026-01-13 03:00:00,138.74,84335.467
2026-01-13 04:00:00,139.14,44572.816
2026-01-13 05:00:00,139.95,200246.139
2026-01-13 06:00:00,140.62,116065.513
2026-01-13 07:00:00,139.97,59826.481
2026-01-13 08:00:00,141.6,85091.754
2026-01-13 09:00:00,141.96,298962.127
2026-01-13 10:00:00,142.09,208453.467
2026-01-13 11:00:00,141.84,83747.214
2026-01-13 12:00:00,142.24,76441.87
2026-01-13 13:00:00,142.46,353071.183
2026-01-13 14:00:00,142.06,246327.069
2026-01-13 15:00:00,143.51,231930.16
2026-01-13 16:00:00,143.17,223050.402
2026-01-13 17:00:00,142.9,128020.992
2026-01-13 18:00:00,143.47,85579.693
2026-01-13 19:00:00,144.24,96376.706
2026-01-13 20:00:00,143.82,119304.123
2026-01-13 21:00:00,143.38,74674.336
2026-01-13 22:00:00,146.96,651459.789
2026-01-13 23:00:00,145.51,273791.293
2026-01-14 00:00:00,145.05,219968.567
2026-01-14 01:00:00,145.7,151934.946
2026-01-14 02:00:00,145.51,117888.759
2026-01-14 03:00:00,146.29,150554.753
2026-01-14 04:00:00,144.91,147571.765
2026-01-14 05:00:00,144.47,108928.396
2026-01-14 06:00:00,144.7,144819.292
2026-01-14 07:00:00,144.86,139269.2
2026-01-14 08:00:00,144.91,88516.679
2026-01-14 09:00:00,145.5,89044.976
2026-01-14 10:00:00,144.74,103057.587
2026-01-14 11:00:00,143.77,98787.235
2026-01-14 12:00:00,144.57,120304.728
2026-01-14 13:00:00,144.24,181116.414
2026-01-14 14:00:00,146.64,341295.909
2026-01-14 15:00:00,147.07,283189.814
2026-01-14 16:00:00,147.08,401069.463
2026-01-14 17:00:00,145.98,173793.257
2026-01-14 18:00:00,146.35,134813.384
2026-01-14 19:00:00,146.8,143224.485
2026-01-14 20:00:00,147.52,105589.515
2026-01-14 21:00:00,146.93,74112.752
2026-01-14 22:00:00,146.18,83089.698
2026-01-14 23:00:00,146.69,93135.804
2026-01-15 00:00:00,146.05,83594.113
2026-01-15 01:00:00,145.18,115903.858
2026-01-15 02:00:00,144.52,123493.301
2026-01-15 03:00:00,143.49,158910.689
2026-01-15 04:00:00,144.45,101399.363
2026-01-15 05:00:00,144.6,51200.558
2026-01-15 06:00:00,144.19,63020.557
2026-01-15 07:00:00,144.99,63410.713
2026-01-15 08:00:00,144.89,89288.783
2026-01-15 09:00:00,145.63,83355.258
2026-01-15 10:00:00,145.43,58879.816
2026-01-15 11:00:00,144.86,61676.799
2026-01-15 12:00:00,144.88,105925.383
2026-01-15 13:00:00,145.19,141167.317
2026-01-15 14:00:00,143.94,206045.784
2026-01-15 15:00:00,143.48,306760.062
2026-01-15 16:00:00,143.54,115664.148
2026-01-15 17:00:00,142.66,86540.913
2026-01-15 18:00:00,141.57,142585.059
2026-01-15 19:00:00,141.53,104634.675
2026-01-15 20:00:00,141.45,82328.273
2026-01-15 21:00:00,142.1,39102.477
2026-01-15 22:00:00,142.41,35220.174
2026-01-15 23:00:00,142.4,42035.066
2026-01-16 00:00:00,142.46,46380.845
2026-01-16 01:00:00,142.35,38518.92
2026-01-16 02:00:00,142.19,55342.567
2026-01-16 03:00:00,141.97,48072.175
2026-01-16 04:00:00,141.68,129512.982
2026-01-16 05:00:00,143.19,119303.573
2026-01-16 06:00:00,143.32,49600.344
2026-01-16 07:00:00,142.95,59662.529
2026-01-16 08:00:00,143.16,62351.588
2026-01-16 09:00:00,143.06,41938.072
2026-01-16 10:00:00,143.09,30512.4
2026-01-16 11:00:00,143.14,85469.558
2026-01-16 12:00:00,143.66,104014.669
2026-01-16 13:00:00,143.07,56983.085
2026-01-16 14:00:00,143.02,71843.642
2026-01-16 15:00:00,140.78,211734.095
2026-01-16 16:00:00,141.91,106520.206
2026-01-16 17:00:00,143.31,92724.775
2026-01-16 18:00:00,143.53,116011.278
2026-01-16 19:00:00,144.18,73840.055
2026-01-16 20:00:00,144.95,73945.836
2026-01-16 21:00:00,145.03,98084.811
2026-01-16 22:00:00,144.92,77066.726
2026-01-16 23:00:00,144.89,51444.295
2026-01-17 00:00:00,144.32,43065.201
2026-01-17 01:00:00,144.66,98048.343
2026-01-17 02:00:00,144.59,22399.0
2026-01-17 03:00:00,144.37,20460.207
2026-01-17 04:00:00,144.33,21696.789
2026-01-17 05:00:00,143.96,26863.513
2026-01-17 06:00:00,143.85,18570.345
2026-01-17 07:00:00,143.64,19923.391
2026-01-17 08:00:00,144.21,31291.306
2026-01-17 09:00:00,144.45,36944.737
2026-01-17 10:00:00,143.96,37234.823
2026-01-17 11:00:00,144.0,57313.169
2026-01-17 12:00:00,143.76,23242.728
2026-01-17 13:00:00,143.99,33223.901
2026-01-17 14:00:00,143.92,53532.724
2026-01-17 15:00:00,144.33,42307.028
2026-01-17 16:00:00,143.89,67847.953
2026-01-17 17:00:00,144.07,26003.955
2026-01-17 18:00:00,144.28,16887.898
2026-01-17 19:00:00,144.27,26110.801
2026-01-17 20:00:00,144.51,19865.153
2026-01-17 21:00:00,144.26,26901.178
2026-01-17 22:00:00,143.76,30788.049
2026-01-17 23:00:00,143.72,34632.569
2026-01-18 00:00:00,143.23,89537.908
2026-01-18 01:00:00,142.77,134176.09
2026-01-18 02:00:00,142.54,85758.377
2026-01-18 03:00:00,142.83,41352.365
2026-01-18 04:00:00,142.83,27137.771
2026-01-18 05:00:00,142.84,69150.81
2026-01-18 06:00:00,142.7,75252.276
2026-01-18 07:00:00,142.11,64400.645
2026-01-18 08:00:00,142.43,57490.394
2026-01-18 09:00:00,142.54,34931.139
2026-01-18 10:00:00,142.43,44702.173
2026-01-18 11:00:00,142.39,24865.19
2026-01-18 12:00:00,142.24,35991.344
2026-01-18 13:00:00,142.38,55892.74
2026-01-18 14:00:00,141.72,88440.84
2026-01-18 15:00:00,142.0,55161.235
2026-01-18 16:00:00,142.03,29577.665
2026-01-18 17:00:00,142.36,110528.815
2026-01-18 18:00:00,142.76,99369.128
2026-01-18 19:00:00,142.27,87371.665
2026-01-18 20:00:00,142.46,37109.285
2026-01-18 21:00:00,142.65,20372.618
2026-01-18 22:00:00,142.86,101328.624
2026-01-18 23:00:00,137.87,407539.601
2026-01-19 00:00:00,133.77,1224549.27
2026-01-19 01:00:00,133.8,245111.52
2026-01-19 02:00:00,133.82,96915.874
2026-01-19 03:00:00,133.94,93363.297
2026-01-19 04:00:00,133.69,90622.553
2026-01-19 05:00:00,133.35,117106.412
2026-01-19 06:00:00,133.28,96467.946
2026-01-19 07:00:00,133.47,51951.647
2026-01-19 08:00:00,133.87,110205.607
2026-01-19 09:00:00,133.75,80968.947
2026-01-19 10:00:00,133.8,58949.717
2026-01-19 11:00:00,134.13,68998.733
2026-01-19 12:00:00,134.13,64466.467
2026-01-19 13:00:00,133.73,54556.597
