open_time,close,volume
2024-03-18,0.135,1151047216.0
2024-03-25,0.1411,814922282.0
2024-04-01,0.1293,721857326.0
2024-04-08,0.1106,1130578197.0
2024-04-15,0.1139,479007138.0
2024-04-22,0.1123,400291082.0
2024-04-29,0.1109,427002969.0
2024-05-06,0.1048,307359801.0
2024-05-13,0.1055,250689904.0
2024-05-20,0.1086,351923622.0
2024-05-27,0.1051,307278487.0
2024-06-03,0.0999,341369330.0
2024-06-10,0.0992,265643284.0
2024-06-17,0.0896,453555625.0
2024-06-24,0.0913,306198470.0
2024-07-01,0.0839,460566951.0
2024-07-08,0.1046,425671986.0
2024-07-15,0.1054,541319654.0
2024-07-22,0.1003,341105828.0
2024-07-29,0.0882,432711972.0
2024-08-05,0.0978,960943189.0
2024-08-12,0.0935,231069181.0
2024-08-19,0.1009,302951426.0
2024-08-26,0.0899,277593816.0
2024-09-02,0.0899,237095323.0
2024-09-09,0.0951,208265598.0
2024-09-16,0.0961,277846409.0
2024-09-23,0.1017,407387129.0
2024-09-30,0.0923,444290734.0
2024-10-07,0.0905,251802857.0
2024-10-14,0.0972,303951607.0
2024-10-21,0.0943,355004842.0
2024-10-28,0.0906,315291004.0
2024-11-04,0.1084,663200622.0
2024-11-11,0.1964,4175344017.0
2024-11-18,0.5362,9665014028.9
2024-11-25,0.5607,6527019526.0
2024-12-02,0.4931,3953081693.0
2024-12-09,0.4304,2204435418.0
2024-12-16,0.3564,2419917836.0
2024-12-23,0.3382,818216585.0
2024-12-30,0.4407,2336063317.0
2025-01-06,0.4224,1601045487.0
2025-01-13,0.4332,2636985537.0
2025-01-20,0.4063,1252230303.0
2025-01-27,0.354,1103531684.0
2025-02-03,0.314,1686743476.0
2025-02-10,0.3426,712011107.0
2025-02-17,0.3331,363311168.0
2025-02-24,0.3511,1043010993.0
2025-03-03,0.263,820349633.0
2025-03-10,0.2625,708689926.0
2025-03-17,0.2831,443908318.0
2025-03-24,0.2669,277722144.0
2025-03-31,0.2263,402796170.0
2025-04-07,0.238,632853399.0
2025-04-14,0.2436,254141583.0
2025-04-21,0.2841,536079727.0
2025-04-28,0.2654,305016382.0
2025-05-05,0.3064,509617905.0
2025-05-12,0.2925,622462439.0
2025-05-19,0.2878,395060212.0
2025-05-26,0.2674,315709289.0
2025-06-02,0.2677,311681936.0
2025-06-09,0.2587,359949933.0
2025-06-16,0.2289,356945583.0
2025-06-23,0.2403,251598441.0
2025-06-30,0.2505,319710560.0
2025-07-07,0.4706,2306691492.0
2025-07-14,0.4625,2478477836.0
2025-07-21,0.4442,1091752755.0
2025-07-28,0.3994,720308762.0
2025-08-04,0.4446,814799745.0
2025-08-11,0.4245,708481549.0
2025-08-18,0.4079,521491372.0
2025-08-25,0.3528,579017512.0
2025-09-01,0.3616,383684995.0
2025-09-08,0.3896,471480316.0
2025-09-15,0.3797,366303987.0
2025-09-22,0.3676,403046076.0
2025-09-29,0.3962,489401411.0
2025-10-06,0.3415,842267066.0
2025-10-13,0.3179,489549375.0
2025-10-20,0.3304,285501402.0
2025-10-27,0.3047,343710944.0
2025-11-03,0.2858,521421661.0
2025-11-10,0.254,448560954.0
2025-11-17,0.2473,421849657.0
2025-11-24,0.248,321596014.0
2025-12-01,0.2373,302434282.0
2025-12-08,0.2291,251939386.0
2025-12-15,0.2165,299235849.0
2025-12-22,0.2203,155856643.0
2025-12-29,0.233,294480911.0
2026-01-05,0.2244,374244588.0
2026-01-12,0.2182,334161594.0
2026-01-19,0.2033,287854594.0
2026-01-26,0.1751,402076975.0
2026-02-02,0.1615,797821673.0
2026-02-09,0.1538,119798091.0
