open_time,close,volume
2024-03-18,7.001,206159298.5
2024-03-25,7.294,121903903.6
2024-04-01,6.916,127611209.3
2024-04-08,5.721,183881731.7
2024-04-15,6.446,137890919.7
2024-04-22,7.047,138771500.0
2024-04-29,7.49,105841265.8
2024-05-06,6.887,88836049.7
2024-05-13,7.777,102363216.5
2024-05-20,7.814,91339248.1
2024-05-27,7.192,55911122.9
2024-06-03,6.588,48019180.4
2024-06-10,5.64,58908592.0
2024-06-17,5.195,97617575.1
2024-06-24,5.304,65942954.2
2024-07-01,4.401,74797059.7
2024-07-08,5.401,65497309.4
2024-07-15,6.34,68559829.6
2024-07-22,5.445,50995619.5
2024-07-29,4.133,61785653.1
2024-08-05,3.868,125612445.8
2024-08-12,3.9,44729148.3
2024-08-19,4.919,57935037.3
2024-08-26,3.849,69967349.7
2024-09-02,3.756,59838348.8
2024-09-09,4.016,58805305.3
2024-09-16,4.524,85626983.9
2024-09-23,5.504,106638894.4
2024-09-30,4.95,81967336.7
2024-10-07,4.704,68651648.2
2024-10-14,4.979,73107756.0
2024-10-21,4.308,57742988.1
2024-10-28,3.688,63168319.4
2024-11-04,4.723,99106965.9
2024-11-11,5.705,217127929.7
2024-11-18,6.873,168407110.8
2024-11-25,6.915,132481020.9
2024-12-02,7.824,156445369.7
2024-12-09,6.859,113907560.6
2024-12-16,5.038,162265492.1
2024-12-23,5.129,64800008.6
2024-12-30,5.908,55865816.9
2025-01-06,4.973,61376279.0
2025-01-13,4.981,98282558.8
2025-01-20,4.759,92718172.9
2025-01-27,3.75,81138506.5
2025-02-03,3.178,140787156.6
2025-02-10,3.416,90201073.7
2025-02-17,3.433,83009099.7
2025-02-24,3.554,118155196.3
2025-03-03,2.553,139336553.0
2025-03-10,2.516,118357718.4
2025-03-17,2.778,58245926.5
2025-03-24,2.593,64125826.7
2025-03-31,2.162,78905444.8
2025-04-07,2.094,137887503.9
2025-04-14,2.243,76356725.3
2025-04-21,2.488,76317906.6
2025-04-28,2.322,58247013.0
2025-05-05,3.14,88447780.0
2025-05-12,2.866,86250637.1
2025-05-19,2.796,87712693.1
2025-05-26,2.462,93187866.1
2025-06-02,2.421,62631341.8
2025-06-09,2.228,72048585.0
2025-06-16,1.898,80441151.5
2025-06-23,2.259,77379786.4
2025-06-30,2.18,66771267.3
2025-07-07,2.531,71423630.6
2025-07-14,2.976,100251740.3
2025-07-21,2.963,100330967.6
2025-07-28,2.444,85675684.8
2025-08-04,2.754,64019953.3
2025-08-11,2.702,101073166.7
2025-08-18,2.657,84159370.1
2025-08-25,2.367,68566598.1
2025-09-01,2.465,54418137.0
2025-09-08,2.706,81262672.2
2025-09-15,3.129,129231241.4
2025-09-22,2.8,118016755.7
2025-09-29,2.957,119202063.1
2025-10-06,2.456,224383941.5
2025-10-13,2.258,131005577.4
2025-10-20,2.369,82730191.7
2025-10-27,2.19,77409577.2
2025-11-03,3.075,373604893.0
2025-11-10,2.29,178268161.2
2025-11-17,1.822,183103086.7
2025-11-24,1.805,86205673.2
2025-12-01,1.702,112341213.9
2025-12-08,1.591,98568498.5
2025-12-15,1.509,118300319.8
2025-12-22,1.582,80670357.3
2025-12-29,1.728,74682619.8
2026-01-05,1.702,107417082.5
2026-01-12,1.629,107853699.6
2026-01-19,1.436,91433493.6
2026-01-26,1.173,116078601.3
2026-02-02,1.038,204168372.4
2026-02-09,0.959,41451366.0
