open_time,close,volume
2023-05-17,0.909,1939126.7
2023-05-18,0.9,1607505.1
2023-05-19,0.893,1387579.2
2023-05-20,0.903,641835.0
2023-05-21,0.896,1261832.8
2023-05-22,0.888,1369046.2
2023-05-23,0.895,1446156.0
2023-05-24,0.87,1693777.9
2023-05-25,0.871,1277387.6
2023-05-26,0.882,1508372.6
2023-05-27,0.895,835110.1
2023-05-28,0.926,1667553.6
2023-05-29,0.933,1895998.7
2023-05-30,0.931,1549616.9
2023-05-31,0.903,1832575.5
2023-06-01,0.887,1183138.7
2023-06-02,0.91,952045.1
2023-06-03,0.914,570448.8
2023-06-04,0.913,715864.1
2023-06-05,0.856,2437898.7
2023-06-06,0.88,2409249.1
2023-06-07,0.845,1415597.0
2023-06-08,0.842,1032972.2
2023-06-09,0.826,918761.9
2023-06-10,0.729,7514657.6
2023-06-11,0.72,1481094.9
2023-06-12,0.722,1441881.4
2023-06-13,0.721,2131625.5
2023-06-14,0.727,11219886.5
2023-06-15,0.722,5917736.6
2023-06-16,0.717,2053383.0
2023-06-17,0.728,1836825.8
2023-06-18,0.718,1185293.9
2023-06-19,0.728,1591075.7
2023-06-20,0.741,2175207.8
2023-06-21,0.776,3185072.0
2023-06-22,0.762,2467739.2
2023-06-23,0.796,2735480.4
2023-06-24,0.825,2422663.8
2023-06-25,0.82,2014203.2
2023-06-26,0.797,1792122.9
2023-06-27,0.806,1491346.5
2023-06-28,0.761,1593091.1
2023-06-29,0.769,1236618.7
2023-06-30,0.806,2847237.7
2023-07-01,0.827,2100064.8
2023-07-02,0.836,1265609.1
2023-07-03,0.85,3498645.0
2023-07-04,0.826,2004817.9
2023-07-05,0.806,1816820.7
2023-07-06,0.779,1308692.1
2023-07-07,0.795,1198593.5
2023-07-08,0.815,965619.1
2023-07-09,0.812,749601.4
2023-07-10,0.814,1337526.5
2023-07-11,0.829,1424490.0
2023-07-12,0.823,1326283.5
2023-07-13,0.906,3354698.7
2023-07-14,0.877,2868643.9
2023-07-15,0.881,1330696.2
2023-07-16,0.859,1173763.4
2023-07-17,0.863,2409243.4
2023-07-18,0.825,2038993.4
2023-07-19,0.839,1605953.3
2023-07-20,0.866,8795360.3
2023-07-21,0.85,2192313.5
2023-07-22,0.839,1318038.6
2023-07-23,0.874,1900878.7
2023-07-24,0.811,4399848.8
2023-07-25,0.812,1331073.8
2023-07-26,0.815,1421131.6
2023-07-27,0.81,1508669.0
2023-07-28,0.828,1295454.6
2023-07-29,0.842,943694.3
2023-07-30,0.836,1365028.8
2023-07-31,0.825,1235597.2
2023-08-01,0.841,1532310.2
2023-08-02,0.835,2406915.9
2023-08-03,0.817,1763981.4
2023-08-04,0.81,1411684.7
2023-08-05,0.809,1043514.4
2023-08-06,0.804,1235886.3
2023-08-07,0.793,1500913.8
2023-08-08,0.8,859010.2
2023-08-09,0.795,993388.1
2023-08-10,0.79,897041.0
2023-08-11,0.795,864698.5
2023-08-12,0.793,1345383.4
2023-08-13,0.793,1123542.2
2023-08-14,0.799,1308459.2
2023-08-15,0.764,1919071.0
