open_time,close,volume
2023-05-15,0.07191,501437549.0
2023-05-16,0.07275,356844405.0
2023-05-17,0.07483,763341382.0
2023-05-18,0.07344,792415671.0
2023-05-19,0.0735,335992593.0
2023-05-20,0.07361,203083357.0
2023-05-21,0.07212,313624488.0
2023-05-22,0.07291,461513189.0
2023-05-23,0.07289,334965527.0
2023-05-24,0.07064,630159786.0
2023-05-25,0.07088,486062691.0
2023-05-26,0.07097,408192832.0
2023-05-27,0.07255,369096577.0
2023-05-28,0.07352,434942386.0
2023-05-29,0.07313,310287767.0
2023-05-30,0.07231,465392836.0
2023-05-31,0.07165,377200792.0
2023-06-01,0.07142,337422502.0
2023-06-02,0.07256,386392712.0
2023-06-03,0.0727,213922814.0
2023-06-04,0.07249,273284700.0
2023-06-05,0.0664,1393290604.0
2023-06-06,0.07025,1170265603.0
2023-06-07,0.06728,687833819.0
2023-06-08,0.06796,366934419.0
2023-06-09,0.06947,664528733.0
2023-06-10,0.06175,2781711103.0
2023-06-11,0.06151,580462318.0
2023-06-12,0.06143,485251023.0
2023-06-13,0.06175,469560125.0
2023-06-14,0.06038,642700404.0
2023-06-15,0.06153,534409612.0
2023-06-16,0.06219,501181424.0
2023-06-17,0.0622,358515676.0
2023-06-18,0.06212,616148520.0
2023-06-19,0.06245,313699473.0
2023-06-20,0.06313,438420606.0
2023-06-21,0.06561,948481988.0
2023-06-22,0.06555,998222870.0
2023-06-23,0.06823,780327080.0
2023-06-24,0.06669,638939181.0
2023-06-25,0.06672,378779847.0
2023-06-26,0.06474,710375009.0
2023-06-27,0.06556,477097877.0
2023-06-28,0.06257,700025590.0
2023-06-29,0.06342,450376389.0
2023-06-30,0.06646,1114226909.0
2023-07-01,0.06851,1480878387.0
2023-07-02,0.06801,945225786.0
2023-07-03,0.06845,566630919.0
2023-07-04,0.0689,1051878193.0
2023-07-05,0.06701,592363243.0
2023-07-06,0.06485,620315296.0
2023-07-07,0.0654,410024265.0
2023-07-08,0.06573,278674788.0
